   1.1283791670955130  0.2267604552648373
  1.3596630397735370  0.4245559630089470
  1.5705068596616250  0.6089522407468332
  1.7618965662237740  0.7867682491820402
  1.9370615696730710  0.9610242261136570
  2.0990006812228110  1.1331719141125170
  2.2500781129554740  1.3039765714862160
  2.3921011490565880  1.4738755211959320
  2.5264577581087430  1.6431356752962110
  2.6542297407193680  1.8119288081845860
  2.7762746355005040  1.9803703400919570
  2.8932834328525850  2.1485406370888010
  3.0058213537318860  2.3164973523606120
  3.1143570349204360  2.4842829066809750
  3.2192837547146990  2.6519291999490550
  3.3209351276138710  2.8194606782311890
  3.4195968963457500  2.9868963882713230
  3.5155159255870140  3.1542513886727570
  3.6089071573602400  3.3215377408812710
  3.6999590592607550  3.4887652189129980
  3.7888379424845970  3.6559418266760890
  3.8756914211862780  3.8230741810669990
  3.9606512115018450  3.9901677997619680
  4.0438354170256080  4.1572273202473550
  4.1253504107216210  4.3242566685115960
  4.2052923966232200  4.4912591903913360
  4.2837487151721200  4.6582377548698760
  4.3607989415997770  4.8251948360723890
  4.4365158159321880  4.9921325789111630
  4.5109660350115810  5.1590528520607290
  4.5842109306742500  5.3259572910259910
  4.6563070534034950  5.4928473333988700
  4.7273066770301390  5.6597242479073900
  4.7972582371180510  5.8265891584956200
  4.8662067133554840  5.9934430643983990
  4.9341939644317470  6.1602868569669170
  5.0012590224053260  6.3271213338424050
  5.0674383523832440  6.4939472109529840
  5.1327660823705110  6.6607651327138870
  5.1972742073657080  6.8275756807372680
  5.2609927711377030  6.9943793812995600
  5.3239500285908130  7.1611767117683210
  5.3861725911892030  7.3279681061538600
  5.4476855575486890  7.4947539599215700
  5.5085126310013210  7.6615346341773290
  5.5686762256844720  7.8283104593192090
  5.6281975624925930  7.9950817382332210
  5.6870967560494890  8.1618487490981600
  5.7453928937060190  8.3286117478542160
  5.8031041074380490  8.4953709703814260
  5.8602476394083860  8.6621266344270180
  5.9168399018613160  8.8288789413147540
  5.9728965319366400  8.9956280774645010
  6.0284324419196500  9.1623742157461900
  6.0834618653826550  9.3291175166888000
  6.1379983996209220  9.4958581295621960
  6.1920550447400480  9.6625961933471260
  6.2456442397118830  9.8293318376066510
  6.2987778956812610  9.9960651832704880
  6.3514674267752680 10.1627963433422600
  6.4037237786400010 10.3295254235383600
  6.4555574549062530 10.4962525228659400
  6.5069785417647690 10.6629777341468900
  6.5579967308134420 10.8297011444933100
  6.6086213403225630 10.9964228357399000
  6.6588613350498980 11.1631428848375900
  6.7087253447245780 11.3298613642125000
  6.7582216813074310 11.4965783420936600
  6.8073583551252570 11.6632938828126900
  6.8561430899675040 11.8300080470781400
  6.9045833372257050 11.9967208922269900
  6.9526862891487860 12.1634324724555000
  7.0004588912808570 12.3301428390313000
  7.0479078541422540 12.4968520404886300
  7.0950396642093070 12.6635601228080500
  7.1418605942436140 12.8302671295822000
  7.1883767130172680 12.9969731021688500
  7.2345938944766510 13.1636780798323000
  7.2805178263838870 13.3303820998741400
  7.3261540184718640 13.4970851977544100
  7.3715078101458830 13.6637874072038300
  7.4165843777623270 13.8304887603279600
  7.4613887415124110 13.9971892877038800
  7.5059257719368650 14.1638890184701000
  7.5502001960954460 14.3305879804101900
  7.5942166034133660 14.4972862000305700
  7.6379794512250630 14.6639837026331200
  7.6814930700342430 14.8306805123827800
  7.7247616685077390 14.9973766523707500
  7.7677893382194550 15.1640721446734100
